,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
0,0,Sardinero_Valdecilla,11,14.133333333333333,20.80188679245283,,
1,0,Sardinero_Valdecilla,14,23.366666666666667,12.582025677603424,,
2,0,Sardinero_Valdecilla,15,21.8,13.486238532110091,,
3,0,Sardinero_Valdecilla,16,18.55,15.849056603773585,,
4,0,Sardinero_Valdecilla,17,16.8,17.5,,
5,0,Sardinero_Valdecilla,18,16.45,17.872340425531913,,
6,0,Sardinero_Valdecilla,19,15.783333333333333,18.627243928194297,,
7,0,Sardinero_Valdecilla,20,14.133333333333333,20.80188679245283,,
8,0,Sardinero_Valdecilla,22,14.233333333333333,20.65573770491803,,
9,0,Sardinero_Valdecilla,24,12.866666666666667,22.849740932642487,,
10,0,Sardinero_Valdecilla,25,15.05,19.53488372093023,,
11,0,Sardinero_Valdecilla,26,13.683333333333334,21.485992691839222,,
12,0,Sardinero_Valdecilla,27,16.183333333333334,18.166838311019568,,
13,0,Sardinero_Valdecilla,29,18.1,16.243093922651934,,
14,0,Sardinero_Valdecilla,30,19.666666666666668,14.94915254237288,,
15,0,Sardinero_Valdecilla,31,18.0,16.333333333333332,,
16,0,Sardinero_Valdecilla,32,19.85,14.811083123425693,,
17,0,Sardinero_Valdecilla,33,17.0,17.294117647058822,,
18,0,Sardinero_Valdecilla,34,19.583333333333332,15.012765957446808,,
19,0,Sardinero_Valdecilla,35,17.416666666666668,16.880382775119617,,
20,0,Sardinero_Valdecilla,36,18.833333333333332,15.610619469026549,,
21,0,Sardinero_Valdecilla,37,18.8,15.638297872340425,,
22,0,Sardinero_Valdecilla,38,18.566666666666666,15.834829443447038,,
40,1,Valdecilla_Sardinero,2,27.079166666666666,11.533107345534098,7.1159103813606,3.47222744357692
23,1,Sardinero_Valdecilla,3,13.591666666666667,21.67670477069702,0.7242492920514569,1.1464280415177865
41,1,Valdecilla_Sardinero,4,13.066666666666666,22.511256575930076,0.33637501118268015,0.5831547945287181
24,1,Sardinero_Valdecilla,5,13.416666666666668,21.98566919103989,0.8885068623507892,1.4625026497590554
25,1,Sardinero_Valdecilla,7,13.411111111111111,21.923233198797302,0.11706281947614113,0.19113484299625566
42,1,Valdecilla_Sardinero,8,13.725000000000001,21.757847721696827,2.4159481690540376,3.8299331414054656
26,1,Sardinero_Valdecilla,9,16.041666666666668,18.48,2.0623947784607637,2.3758787847867993
43,1,Valdecilla_Sardinero,10,15.572222222222223,19.05228309012966,1.864681484070949,2.1628197100020237
27,1,Sardinero_Valdecilla,11,16.195833333333333,18.32900477867381,1.757701308211634,2.167832811811508
44,1,Valdecilla_Sardinero,12,17.794444444444448,16.68789684538722,2.1219313355037186,2.089390536937565
28,1,Sardinero_Valdecilla,13,18.320833333333333,16.12919413208865,1.4496088233522666,1.380224468856488
45,1,Valdecilla_Sardinero,14,16.116666666666667,18.322194830218418,1.320353488022558,1.4698781917989205
29,1,Sardinero_Valdecilla,15,21.938888888888886,14.205214584260581,6.793099712480579,3.9274028756692245
46,1,Valdecilla_Sardinero,16,15.970833333333333,18.557468324960965,1.7223140656514255,1.8437737090507684
30,1,Sardinero_Valdecilla,17,17.78333333333333,16.68361191242625,2.059980222846452,1.7420052362696368
47,1,Valdecilla_Sardinero,18,16.133333333333333,18.22613076731044,0.25221243250702563,0.28692390505404486
31,1,Sardinero_Valdecilla,19,14.983333333333333,19.843513537652566,1.8985374487864182,2.629362613434267
48,1,Valdecilla_Sardinero,20,14.9,19.938328038030622,1.902264732131442,2.4333923048908064
32,1,Sardinero_Valdecilla,21,15.016666666666666,19.616964265880345,0.8166666666666669,1.0684284284343835
49,1,Valdecilla_Sardinero,22,14.161111111111111,21.00423371289901,1.9003167377318197,2.72425481919784
33,1,Sardinero_Valdecilla,23,13.18888888888889,22.32415353849788,0.6129014179687852,1.0545267203464321
50,1,Valdecilla_Sardinero,24,14.322222222222223,20.581175773775172,0.8833857426800423,1.3047270353747291
34,1,Sardinero_Valdecilla,25,14.945833333333333,19.718820151214395,0.8269057673932064,1.1517077389642036
51,1,Valdecilla_Sardinero,26,15.411111111111111,19.265220222183576,1.900755210533533,2.2914341686281525
35,1,Sardinero_Valdecilla,27,14.638888888888888,20.111003869396985,0.6545425317929509,0.9229770676732338
36,1,Sardinero_Valdecilla,29,19.355555555555554,16.136009459213888,6.249362930494358,4.399029337945994
52,1,Valdecilla_Sardinero,30,17.1125,17.19510474475108,0.5701486161032442,0.587596265379638
37,1,Sardinero_Valdecilla,31,15.870833333333334,18.63094995977743,1.3815165445853204,1.6332696408038943
53,1,Valdecilla_Sardinero,32,17.012500000000003,17.34207493117138,1.2003375296912049,1.146555317918694
38,1,Sardinero_Valdecilla,33,18.6625,15.801749705109465,1.1668551435057941,1.0294046360542752
54,1,Valdecilla_Sardinero,34,17.879166666666666,16.70778053614808,2.448785602278387,2.5770014654852704
55,1,Valdecilla_Sardinero,36,15.520833333333334,18.987156748035765,0.8763745816757865,1.06025606861986
39,1,Sardinero_Valdecilla,37,16.25416666666667,18.233475077760907,1.6826112312579968,1.8855261327923423
56,1,Valdecilla_Sardinero,38,14.8125,19.860185632038792,0.41663888796290116,0.57287312239722
57,2,Sardinero_Valdecilla,2,11.5625,25.45570918459862,0.4559026455529975,0.9700123798583548
75,2,Valdecilla_Sardinero,3,13.091666666666667,22.460602352119487,0.19124349420064995,0.3257346799225854
58,2,Sardinero_Valdecilla,4,12.8625,23.12079343429646,1.4936516897758896,3.0279762416827305
76,2,Valdecilla_Sardinero,5,13.275000000000002,22.195366472969077,0.7214311907333665,1.190147470083677
59,2,Sardinero_Valdecilla,6,11.216666666666667,26.210995542347696,,
77,2,Valdecilla_Sardinero,7,15.120833333333334,19.76378199681525,2.0974576762604062,3.086323072730094
60,2,Sardinero_Valdecilla,8,13.75,21.400422583634388,0.466865037203433,0.7306439480469726
78,2,Valdecilla_Sardinero,9,20.67222222222222,16.11422337777032,9.775029601167645,6.008871694647616
61,2,Sardinero_Valdecilla,10,15.233333333333334,19.368415447658194,1.0222524150130443,1.3648488130330787
79,2,Valdecilla_Sardinero,11,15.645833333333334,19.008347204767478,1.9822067295109553,2.295432243644183
62,2,Sardinero_Valdecilla,12,16.283333333333335,18.249261417599683,2.042941778688545,2.3252252447034727
63,2,Sardinero_Valdecilla,14,19.45,15.312530065017725,2.4854763311270114,2.060319720129222
80,2,Valdecilla_Sardinero,15,16.262500000000003,18.390745571739988,2.5918452957375826,2.6216520674581445
64,2,Sardinero_Valdecilla,16,23.066666666666666,13.575123642591281,6.943035412608865,3.715209267952786
81,2,Valdecilla_Sardinero,17,17.075,17.402811688548013,1.9404800856909,2.17035682920849
65,2,Sardinero_Valdecilla,18,16.11111111111111,18.47697882643527,2.2797010850190516,2.425082455451921
82,2,Valdecilla_Sardinero,19,17.822222222222223,16.52435281872209,0.9104842016649617,0.8250039195658194
66,2,Sardinero_Valdecilla,20,14.758333333333333,19.929481604560326,0.34973534967860304,0.480141983087273
67,2,Sardinero_Valdecilla,22,14.416666666666666,20.68534925158812,2.015426615990879,3.1368477048213035
83,2,Valdecilla_Sardinero,23,15.145833333333334,19.684038932925308,2.181588573426187,2.5294451938601505
68,2,Sardinero_Valdecilla,24,13.604166666666666,21.776957608031648,1.3348168829884914,2.2582445347988758
84,2,Valdecilla_Sardinero,25,14.545833333333333,20.587350117233196,2.3863568622639133,3.064308053130669
69,2,Sardinero_Valdecilla,26,16.11111111111111,18.250141453639184,0.19883922409081434,0.22674240365955614
85,2,Valdecilla_Sardinero,27,16.079166666666666,18.3615097623248,1.2088696127956637,1.3657721185839058
86,2,Valdecilla_Sardinero,29,16.7375,17.625289817064687,1.091921089944995,1.225316168535754
70,2,Sardinero_Valdecilla,30,18.991666666666667,15.688578791937104,2.5193510334269877,2.095580295294042
87,2,Valdecilla_Sardinero,31,17.316666666666666,17.070391951587602,1.4735319122083164,1.4535703430733327
71,2,Sardinero_Valdecilla,32,17.308333333333334,17.15487162770952,1.8996344677624464,2.054867281276416
88,2,Valdecilla_Sardinero,33,17.308333333333334,17.026954849091787,0.9777619948221121,0.9661328907299997
72,2,Sardinero_Valdecilla,34,17.045833333333334,17.278927353077368,0.8397943972363885,0.8475408746486792
89,2,Valdecilla_Sardinero,35,17.079166666666666,17.316700727602786,1.519038133771452,1.5421539735994143
73,2,Sardinero_Valdecilla,36,16.766666666666666,17.91853959041154,3.147662271873808,3.0697660860311733
90,2,Valdecilla_Sardinero,37,16.029166666666665,18.57722853644004,2.0879892418482604,2.4190394618411406
74,2,Sardinero_Valdecilla,38,15.129166666666666,19.495739394435464,0.9829448385110712,1.296059851609427
91,2,Valdecilla_Sardinero,39,15.858333333333334,19.43033451368726,4.115339417170658,4.618942597649177
110,3,Valdecilla_Sardinero,2,14.566666666666665,20.314180589366504,1.4213647588771072,2.0184892540639487
92,3,Sardinero_Valdecilla,3,14.462499999999999,20.380312416662335,0.8388015039107661,1.1935032229012568
111,3,Valdecilla_Sardinero,4,12.766666666666666,23.064555060206303,0.582300673255728,1.0483109131944321
93,3,Sardinero_Valdecilla,5,13.308333333333334,22.121715007352304,0.5641283016661549,0.9531662947246464
112,3,Valdecilla_Sardinero,6,13.533333333333333,21.7811822155099,0.8348319857578793,1.3873025259606453
94,3,Sardinero_Valdecilla,7,13.894444444444444,21.232787789751146,1.0046189622236181,1.520912515481244
113,3,Valdecilla_Sardinero,8,13.972222222222221,21.056751936938962,0.46077631754986564,0.6824008931472172
95,3,Sardinero_Valdecilla,9,13.661111111111111,21.563268057471827,0.7373626676905358,1.1767275673858522
114,3,Valdecilla_Sardinero,10,25.34166666666667,13.188815851586103,12.433294235863459,6.4707830886704425
96,3,Sardinero_Valdecilla,11,14.829166666666666,19.959669825848376,1.3632324738568176,1.9450422553529716
115,3,Valdecilla_Sardinero,12,13.591666666666665,21.8600813289812,1.9681138743025577,3.1654049802783697
116,3,Valdecilla_Sardinero,14,14.838888888888889,19.935679563055093,1.4250081221340978,1.9222387031479913
97,3,Sardinero_Valdecilla,15,21.258333333333333,14.19724104952039,3.9234456700617035,2.6603831494552246
117,3,Valdecilla_Sardinero,16,16.377777777777776,17.998213010426753,1.0309560467693921,1.1220674954585381
98,3,Sardinero_Valdecilla,17,19.98333333333333,15.276030824670025,4.447877146584775,3.809902861931117
118,3,Valdecilla_Sardinero,18,18.77777777777778,15.978976932249452,3.201099348198528,2.846465599361392
99,3,Sardinero_Valdecilla,19,16.05,18.437103602966214,1.4892827008204195,1.7154532040254526
119,3,Valdecilla_Sardinero,20,15.658333333333335,18.805906129220403,0.8838834764831863,1.061558042868234
100,3,Sardinero_Valdecilla,21,12.483333333333333,23.55140186915888,,
120,3,Valdecilla_Sardinero,22,14.375,20.490909090909092,0.8838834764831844,1.2599357192051208
101,3,Sardinero_Valdecilla,23,14.005555555555555,21.025058493493656,0.6783012550427661,1.03439165702479
121,3,Valdecilla_Sardinero,24,14.049999999999999,21.06442477876106,1.3639200041709836,2.151034814083557
