,Intercambiador,Coche,Viaje,Hora Llegada Teórica,Desvio medio (minutos)
37,Sardinero,2,39,2000-01-01 22:24:00,-0.2722222222222222
77,Valdecilla,2,2,2000-01-01 07:30:00,-1.3416666666666666
96,Valdecilla,3,3,2000-01-01 07:45:00,0.16666666666666666
59,Valdecilla,1,3,2000-01-01 08:00:00,-1.2208333333333334
78,Valdecilla,2,4,2000-01-01 08:17:00,-0.16666666666666652
97,Valdecilla,3,5,2000-01-01 08:32:00,-1.6041666666666667
60,Valdecilla,1,5,2000-01-01 08:47:00,-1.9333333333333333
79,Valdecilla,2,6,2000-01-01 09:02:00,-1.2666666666666666
98,Valdecilla,3,7,2000-01-01 09:18:00,-1.5583333333333333
61,Valdecilla,1,7,2000-01-01 09:33:00,-2.5666666666666664
80,Valdecilla,2,8,2000-01-01 09:48:00,-1.3666666666666667
99,Valdecilla,3,9,2000-01-01 10:03:00,-1.2083333333333335
62,Valdecilla,1,9,2000-01-01 10:33:00,-1.1125
81,Valdecilla,2,10,2000-01-01 10:48:00,-0.35833333333333334
100,Valdecilla,3,11,2000-01-01 11:03:00,-0.425
63,Valdecilla,1,11,2000-01-01 11:33:00,1.8541666666666665
82,Valdecilla,2,12,2000-01-01 11:48:00,0.9958333333333333
101,Valdecilla,3,13,2000-01-01 12:02:00,2.9208333333333334
64,Valdecilla,1,13,2000-01-01 12:19:00,2.1125
83,Valdecilla,2,14,2000-01-01 12:34:00,2.35
102,Valdecilla,3,15,2000-01-01 12:49:00,-0.03333333333333338
65,Valdecilla,1,15,2000-01-01 13:04:00,0.31666666666666665
84,Valdecilla,2,16,2000-01-01 13:21:00,-1.5583333333333333
103,Valdecilla,3,17,2000-01-01 13:35:00,-1.0958333333333334
66,Valdecilla,1,17,2000-01-01 13:51:00,-1.0166666666666666
85,Valdecilla,2,18,2000-01-01 14:06:00,-2.4375
104,Valdecilla,3,19,2000-01-01 14:20:00,-0.8333333333333333
67,Valdecilla,1,19,2000-01-01 14:35:00,-1.6333333333333333
86,Valdecilla,2,20,2000-01-01 14:50:00,-2.654166666666667
105,Valdecilla,3,21,2000-01-01 15:05:00,-4.195833333333334
68,Valdecilla,1,21,2000-01-01 15:17:00,-1.8875000000000002
87,Valdecilla,2,22,2000-01-01 15:32:00,-1.3583333333333334
106,Valdecilla,3,23,2000-01-01 15:47:00,-2.9124999999999996
69,Valdecilla,1,23,2000-01-01 16:02:00,0.5708333333333334
88,Valdecilla,2,24,2000-01-01 16:18:00,-1.5708333333333333
107,Valdecilla,3,25,2000-01-01 16:32:00,-0.22083333333333333
70,Valdecilla,1,25,2000-01-01 16:48:00,-1.0708333333333333
89,Valdecilla,2,26,2000-01-01 17:03:00,1.9166666666666665
108,Valdecilla,3,27,2000-01-01 17:18:00,-0.5083333333333332
71,Valdecilla,1,27,2000-01-01 17:48:00,2.558333333333333
90,Valdecilla,2,28,2000-01-01 18:04:00,0.7875000000000001
109,Valdecilla,3,29,2000-01-01 18:19:00,-0.39583333333333337
72,Valdecilla,1,29,2000-01-01 18:49:00,-1.0333333333333332
91,Valdecilla,2,30,2000-01-01 19:04:00,-0.7291666666666666
110,Valdecilla,3,31,2000-01-01 19:19:00,0.35
73,Valdecilla,1,31,2000-01-01 19:34:00,1.0166666666666666
92,Valdecilla,2,32,2000-01-01 19:49:00,2.9583333333333335
111,Valdecilla,3,33,2000-01-01 20:04:00,0.17500000000000002
74,Valdecilla,1,33,2000-01-01 20:19:00,1.6916666666666664
93,Valdecilla,2,34,2000-01-01 20:34:00,1.6666666666666667
112,Valdecilla,3,35,2000-01-01 20:49:00,2.6833333333333336
75,Valdecilla,1,35,2000-01-01 21:04:00,3.8499999999999996
94,Valdecilla,2,36,2000-01-01 21:16:00,3.6916666666666664
113,Valdecilla,3,37,2000-01-01 21:31:00,6.35
76,Valdecilla,1,37,2000-01-01 21:46:00,1.1916666666666667
95,Valdecilla,2,38,2000-01-01 22:01:00,5.422222222222222
114,Valdecilla,3,39,2000-01-01 22:14:00,5.258333333333333
