,Intercambiador,Coche,Viaje,Hora Llegada Teórica,Desvio medio (minutos)
63,Valdecilla,1,11,2000-01-01 11:33:00,-0.6666666666666666
82,Valdecilla,2,12,2000-01-01 11:48:00,0.5833333333333334
101,Valdecilla,3,13,2000-01-01 12:02:00,0.07777777777777779
64,Valdecilla,1,13,2000-01-01 12:19:00,-1.9111111111111112
83,Valdecilla,2,14,2000-01-01 12:34:00,-0.1666666666666666
102,Valdecilla,3,15,2000-01-01 12:49:00,-0.11111111111111087
65,Valdecilla,1,15,2000-01-01 13:04:00,-0.5222222222222221
84,Valdecilla,2,16,2000-01-01 13:21:00,0.03333333333333336
103,Valdecilla,3,17,2000-01-01 13:35:00,-0.5
66,Valdecilla,1,17,2000-01-01 13:51:00,-3.6999999999999997
85,Valdecilla,2,18,2000-01-01 14:06:00,-4.8
104,Valdecilla,3,19,2000-01-01 14:20:00,-0.21666666666666679
67,Valdecilla,1,19,2000-01-01 14:35:00,-1.872222222222222
86,Valdecilla,2,20,2000-01-01 14:50:00,0.4833333333333332
105,Valdecilla,3,21,2000-01-01 15:05:00,-3.011111111111111
68,Valdecilla,1,21,2000-01-01 15:17:00,-3.494444444444445
87,Valdecilla,2,22,2000-01-01 15:32:00,-2.3444444444444446
106,Valdecilla,3,23,2000-01-01 15:47:00,-2.8722222222222222
69,Valdecilla,1,23,2000-01-01 16:02:00,-2.1055555555555556
88,Valdecilla,2,24,2000-01-01 16:18:00,-2.288888888888889
107,Valdecilla,3,25,2000-01-01 16:32:00,-0.4555555555555555
70,Valdecilla,1,25,2000-01-01 16:48:00,-3.0722222222222215
89,Valdecilla,2,26,2000-01-01 17:03:00,-0.7611111111111111
108,Valdecilla,3,27,2000-01-01 17:18:00,-2.233333333333333
115,Valdecilla,102,2,2000-01-01 17:33:00,-0.7277777777777779
71,Valdecilla,1,27,2000-01-01 17:48:00,-1.4055555555555557
90,Valdecilla,2,28,2000-01-01 18:04:00,-1.972222222222222
109,Valdecilla,3,29,2000-01-01 18:19:00,-2.222222222222222
116,Valdecilla,102,4,2000-01-01 18:34:00,-0.20555555555555557
72,Valdecilla,1,29,2000-01-01 18:49:00,-2.6666666666666665
91,Valdecilla,2,30,2000-01-01 19:04:00,0.16666666666666663
110,Valdecilla,3,31,2000-01-01 19:19:00,-1.0333333333333334
73,Valdecilla,1,31,2000-01-01 19:34:00,-1.7055555555555555
92,Valdecilla,2,32,2000-01-01 19:49:00,-2.9499999999999997
111,Valdecilla,3,33,2000-01-01 20:04:00,-1.9999999999999998
74,Valdecilla,1,33,2000-01-01 20:19:00,-1.3944444444444446
93,Valdecilla,2,34,2000-01-01 20:34:00,-1.8333333333333333
112,Valdecilla,3,35,2000-01-01 20:49:00,-3.2055555555555557
75,Valdecilla,1,35,2000-01-01 21:04:00,-5.394444444444443
94,Valdecilla,2,36,2000-01-01 21:16:00,-1.5277777777777777
113,Valdecilla,3,37,2000-01-01 21:31:00,-1.5444444444444443
76,Valdecilla,1,37,2000-01-01 21:46:00,-2.9166666666666665
95,Valdecilla,2,38,2000-01-01 22:01:00,-2.3666666666666667
114,Valdecilla,3,39,2000-01-01 22:14:00,-0.9500000000000002
